amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,log_amount,hour_sin,hour_cos,is_late_night,high_velocity,low_device_trust,risk_signal_count,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
88.77,13,0,0,49,2,34,4.497250843768597,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
42.24,18,0,0,98,1,69,3.7667659927710075,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0
88.42,3,0,0,81,6,45,4.4933443708058345,0.7071067811865476,0.7071067811865476,1,1,0,2,1,0,0,0,0
25.01,22,0,0,96,3,57,3.25848107946056,-0.5000000000000004,0.8660254037844384,0,0,0,0,1,0,0,0,0
283.11,3,1,0,86,0,58,5.649361487114312,0.7071067811865476,0.7071067811865476,1,0,0,2,1,0,0,0,0
15.82,21,0,1,34,5,23,2.822568654544802,-0.7071067811865477,0.7071067811865474,0,1,1,3,0,0,1,0,0
226.01,3,0,0,75,3,37,5.42499406937454,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,0,1,0
136.91,12,0,0,41,2,51,4.926601298486246,1.2246467991473532e-16,-1.0,0,0,0,0,1,0,0,0,0
109.08,19,0,0,69,1,53,4.701207374185033,-0.9659258262890684,0.2588190451025203,0,0,0,0,1,0,0,0,0
23.61,21,0,0,33,4,39,3.2031528644029645,-0.7071067811865477,0.7071067811865474,0,1,1,2,0,0,0,0,1
53.78,21,1,0,65,6,47,4.0033251638349325,-0.7071067811865477,0.7071067811865474,0,1,0,2,1,0,0,0,0
258.53,1,0,0,62,0,50,5.558872302860393,0.25881904510252074,0.9659258262890683,1,0,0,1,0,1,0,0,0
62.19,10,0,0,64,2,30,4.146146060785364,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
139.04,12,0,0,81,1,38,4.941928096086465,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0
977.98,18,0,0,65,2,22,6.886511213312643,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
188.33,5,0,0,49,1,29,5.243491524264258,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,0,1
473.08,13,0,0,72,1,35,6.161376083825255,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0
60.41,13,0,0,45,3,68,4.1175726883413075,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0
73.36,19,0,0,76,2,66,4.308918162853243,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,1
131.04,9,0,0,48,2,36,4.883104906984992,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
426.09,17,0,0,63,3,60,6.056994763852875,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
34.82,1,0,0,89,0,42,3.578506396632566,0.25881904510252074,0.9659258262890683,1,0,0,1,0,1,0,0,0
105.63,4,0,0,93,4,24,4.669364898030088,0.8660254037844386,0.5000000000000001,1,1,0,2,0,1,0,0,0
175.44,14,0,0,95,1,38,5.172980875236739,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0
671.45,9,0,1,39,1,61,6.510927759269558,0.7071067811865476,-0.7071067811865475,0,0,1,2,1,0,0,0,0
206.96,6,0,0,87,1,66,5.337345753515515,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0
24.62,4,0,1,62,2,31,3.2433732964685884,0.8660254037844386,0.5000000000000001,1,0,0,2,0,0,1,0,0
178.1,16,0,0,49,2,33,5.187944309066666,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,0,0,0
35.98,13,0,0,45,2,43,3.610377225958979,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0
187.08,14,0,1,41,2,44,5.236867404231814,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,1,0,0,0
81.05,12,1,0,83,3,29,4.4073288175361,1.2246467991473532e-16,-1.0,0,0,0,1,1,0,0,0,0
582.79,17,0,0,62,0,23,6.369541329119489,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
28.04,4,0,0,27,1,50,3.3686741899565953,0.8660254037844386,0.5000000000000001,1,0,1,2,0,0,1,0,0
168.83,13,0,0,77,0,63,5.134797936716678,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0
455.07,21,0,0,53,1,35,6.12264630650505,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,1,0,0
215.65,11,0,0,98,2,69,5.378283148185918,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
30.48,14,0,1,38,4,46,3.4493524235492026,-0.4999999999999997,-0.8660254037844388,0,1,1,3,1,0,0,0,0
95.29,14,0,0,43,4,39,4.567364471252192,-0.4999999999999997,-0.8660254037844388,0,1,0,1,0,0,0,1,0
30.69,12,0,0,39,2,20,3.4560011737028296,1.2246467991473532e-16,-1.0,0,0,1,1,0,1,0,0,0
78.84,4,0,1,44,4,45,4.380024632003209,0.8660254037844386,0.5000000000000001,1,1,0,3,0,0,0,1,0
12.61,3,0,0,32,2,28,2.6108048166633746,0.7071067811865476,0.7071067811865476,1,0,1,2,0,0,1,0,0
242.8,8,0,0,69,1,21,5.496348217047172,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
61.13,20,0,1,47,1,42,4.129228964075603,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,1,0
16.17,7,0,0,94,2,26,2.843163674909384,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
159.7,6,0,0,66,4,63,5.0795392727434665,1.0,6.123233995736766e-17,0,1,0,1,0,0,1,0,0
58.48,1,0,0,97,5,50,4.085640121591954,0.25881904510252074,0.9659258262890683,1,1,0,2,1,0,0,0,0
125.54,10,1,1,40,1,48,4.840558463718739,0.49999999999999994,-0.8660254037844387,0,0,0,2,0,1,0,0,0
314.05,8,0,0,61,2,21,5.752731356388065,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0
431.28,10,0,0,78,4,25,6.0690735264349644,0.49999999999999994,-0.8660254037844387,0,1,0,1,0,1,0,0,0
49.16,15,1,0,71,0,51,3.9152178963246653,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,1,0
113.53,11,1,0,93,1,63,4.740836797409625,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,1
100.61,17,0,1,91,3,34,4.62114195549779,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,1
29.02,18,0,0,83,2,67,3.401863826205316,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,1,0
307.73,16,0,0,93,4,33,5.73246710851611,-0.8660254037844385,-0.5000000000000004,0,1,0,1,0,1,0,0,0
64.53,12,0,0,89,1,61,4.182508053051405,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0
2.07,19,0,0,43,1,22,1.1216775615991057,-0.9659258262890684,0.2588190451025203,0,0,0,0,1,0,0,0,0
83.81,10,0,0,72,4,33,4.440413460373609,0.49999999999999994,-0.8660254037844387,0,1,0,1,0,0,0,1,0
36.67,8,1,0,46,1,67,3.62886402170395,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,1,0,0,0
88.16,9,0,0,28,2,21,4.490432508517668,0.7071067811865476,-0.7071067811865475,0,0,1,1,0,1,0,0,0
116.33,11,0,0,95,0,58,4.764990477435532,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,1,0
483.23,17,0,0,47,3,58,6.182560000453298,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0
39.86,9,0,1,50,3,38,3.710151589389476,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,1,0,0,0
681.24,22,0,0,49,2,36,6.52538150209737,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0
331.91,14,0,0,82,1,45,5.807872183180582,-0.4999999999999997,-0.8660254037844388,0,0,0,0,1,0,0,0,0
97.43,11,0,0,98,1,46,4.58934563564112,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,1
17.39,22,0,0,93,1,67,2.91180703861623,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,1,0
44.58,15,0,0,70,2,40,3.819469023817538,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0
394.72,18,0,0,85,1,61,5.980706890455022,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,1
356.09,20,0,1,54,0,20,5.877987850847898,-0.8660254037844386,0.5000000000000001,0,0,0,1,1,0,0,0,0
429.99,3,0,0,25,2,44,6.066084887978432,0.7071067811865476,0.7071067811865476,1,0,1,2,0,1,0,0,0
162.73,10,0,0,90,0,47,5.098218729651401,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
525.28,9,0,0,45,1,59,6.2658333904976375,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
86.2,8,0,0,60,2,54,4.468204330914934,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
227.9,16,0,0,53,2,63,5.433285226958521,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,1,0,0
114.38,20,1,0,87,1,57,4.7482310288287435,-0.8660254037844386,0.5000000000000001,0,0,0,1,1,0,0,0,0
168.67,14,0,0,84,1,62,5.133855374054848,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,1
121.36,9,1,0,49,2,51,4.806967519282702,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,1,0,0,0
192.29,19,0,0,42,2,56,5.264191651818661,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,1
75.3,11,0,0,60,5,65,4.334672938290411,0.258819045102521,-0.9659258262890682,0,1,0,1,0,0,1,0,0
1.73,23,0,0,83,2,67,1.0043016091968684,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,1
603.51,10,0,0,33,6,25,6.404418212515208,0.49999999999999994,-0.8660254037844387,0,1,1,2,0,0,0,0,1
195.41,9,0,0,42,0,45,5.28020431112111,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
200.86,9,1,1,89,2,29,5.307574387810713,0.7071067811865476,-0.7071067811865475,0,0,0,2,0,0,1,0,0
71.6,14,0,0,38,1,69,4.28496492183075,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,1,0,0
217.62,4,0,0,81,2,37,5.38733506286569,0.8660254037844386,0.5000000000000001,1,0,0,1,0,1,0,0,0
197.89,5,1,0,82,0,43,5.292751908075155,0.9659258262890683,0.25881904510252074,1,0,0,2,0,0,0,0,1
65.6,5,0,0,54,2,22,4.198704577546343,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,1,0
16.76,20,0,0,83,3,37,2.876948737564024,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
217.4,16,0,0,61,3,44,5.38632824387075,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
184.69,6,0,1,93,2,35,5.224078616612505,1.0,6.123233995736766e-17,0,0,0,1,0,0,1,0,0
58.34,12,0,0,45,2,22,4.083283614862676,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0
276.0,16,0,0,95,1,36,5.6240175061873385,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
304.76,7,0,0,37,2,57,5.722800480491963,0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,1,0,0
175.38,16,0,0,72,2,44,5.172640758460035,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,1,0,0
16.09,16,1,0,45,1,35,2.8384934971274993,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,0,0,0,0
142.5,5,0,0,77,3,46,4.966335035199676,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,0,0,1
30.85,16,0,1,25,2,21,3.4610373820181723,-0.8660254037844385,-0.5000000000000004,0,0,1,2,0,0,1,0,0
136.46,21,0,0,37,1,19,4.923332965693459,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,0,1,0,0
503.64,11,0,0,72,1,27,6.223845303774674,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
203.72,16,0,0,32,2,63,5.321643191851534,-0.8660254037844385,-0.5000000000000004,0,0,1,1,1,0,0,0,0
318.49,7,0,0,82,5,68,5.76672597442323,0.9659258262890683,-0.25881904510252063,0,1,0,1,0,0,0,1,0
193.88,20,0,0,47,0,19,5.272383984521532,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0
22.49,4,0,0,49,3,65,3.1565747986708215,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,1,0,0
22.96,5,0,1,88,1,36,3.1763857732472487,0.9659258262890683,0.25881904510252074,1,0,0,2,0,0,1,0,0
384.2,18,0,0,86,2,60,5.953762679923971,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0
23.21,20,0,0,89,1,64,3.1867657709499673,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0
452.23,2,0,0,70,3,60,6.116399722902979,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
47.83,13,0,0,68,0,18,3.888344878073569,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1
115.82,22,1,0,36,3,23,4.760634288612163,-0.5000000000000004,0.8660254037844384,0,0,1,2,0,0,0,1,0
45.72,21,1,0,81,1,49,3.8441723385199715,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,1
516.27,7,0,0,70,4,45,6.248564981900374,0.9659258262890683,-0.25881904510252063,0,1,0,1,1,0,0,0,0
131.04,11,0,0,82,0,51,4.883104906984992,0.258819045102521,-0.9659258262890682,0,0,0,0,1,0,0,0,0
141.45,16,0,0,79,3,57,4.958991060943918,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0
10.41,3,0,0,66,0,42,2.4344901638739844,0.7071067811865476,0.7071067811865476,1,0,0,1,1,0,0,0,0
126.55,7,0,0,58,3,40,4.848508444587821,0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0
222.4,2,0,0,29,4,30,5.4089638866351,0.49999999999999994,0.8660254037844387,1,1,1,3,0,1,0,0,0
21.46,12,0,0,51,3,43,3.111735949310297,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0
60.8,15,1,0,49,3,49,4.123903364463645,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,1,0,0,0
36.34,11,0,0,50,3,69,3.6200651381135764,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,1,0
76.79,17,0,0,28,0,42,4.354012888218683,-0.9659258262890683,-0.25881904510252063,0,0,1,1,0,0,0,1,0
125.69,10,0,0,46,3,49,4.841743157613962,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
78.59,21,0,0,84,2,25,4.376888456817758,-0.7071067811865477,0.7071067811865474,0,0,0,0,1,0,0,0,0
289.5,7,0,0,80,2,31,5.671603576291966,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
122.27,21,0,0,65,1,66,4.814377071563428,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,1,0,0,0
462.21,16,0,0,75,0,65,6.138180514972207,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,0,0,0
280.05,20,0,1,73,1,34,5.638532589448084,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,1,0,0,0
214.63,23,0,0,87,4,23,5.373563975922575,-0.25881904510252157,0.9659258262890681,0,1,0,1,0,0,0,1,0
2.06,11,0,0,27,1,25,1.1184149159642893,0.258819045102521,-0.9659258262890682,0,0,1,1,1,0,0,0,0
335.72,4,0,0,25,1,43,5.819251724462315,0.8660254037844386,0.5000000000000001,1,0,1,2,0,0,0,0,1
98.84,3,0,1,67,3,53,4.603568904621118,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,1,0,0
598.76,17,0,0,34,6,21,6.396529575194807,-0.9659258262890683,-0.25881904510252063,0,1,1,2,0,0,0,0,1
268.22,18,0,0,69,2,53,5.595528889215947,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0
61.35,10,0,0,44,2,48,4.132763672126045,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
59.03,20,0,0,64,3,36,4.094844437263752,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
196.75,16,0,0,93,1,44,5.2870036066477635,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0
253.27,0,0,0,58,3,30,5.538396694568449,0.0,1.0,1,0,0,1,0,0,0,1,0
32.01,8,0,0,68,2,34,3.4968105458651015,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,1
91.5,19,0,0,44,2,58,4.52720864451838,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,1
13.08,9,0,0,26,2,69,2.644755350729896,0.7071067811865476,-0.7071067811865475,0,0,1,1,0,0,1,0,0
69.67,2,0,0,83,3,56,4.258021154702763,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
25.98,21,0,0,35,0,45,3.2950958507796098,-0.7071067811865477,0.7071067811865474,0,0,1,1,0,1,0,0,0
288.17,7,0,0,71,0,38,5.667014750463987,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
487.67,1,0,0,78,2,35,6.191687415037624,0.25881904510252074,0.9659258262890683,1,0,0,1,1,0,0,0,0
119.96,22,1,0,28,3,40,4.795459912431223,-0.5000000000000004,0.8660254037844384,0,0,1,2,0,0,1,0,0
36.61,15,0,0,31,1,19,3.627269972482245,-0.7071067811865471,-0.7071067811865479,0,0,1,1,0,0,0,1,0
417.95,9,0,0,82,2,61,6.037751581059295,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0
109.69,12,0,0,45,1,47,4.706733501397532,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0
335.43,20,1,1,29,2,44,5.818390103670691,-0.8660254037844386,0.5000000000000001,0,0,1,3,0,0,1,0,0
332.05,9,0,0,59,3,67,5.8082926288591885,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
135.36,5,0,0,58,3,23,4.915298447269702,0.9659258262890683,0.25881904510252074,1,0,0,1,0,0,1,0,0
397.67,2,0,0,52,2,38,5.988134007011526,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
433.82,7,0,0,35,2,39,6.074932152349245,0.9659258262890683,-0.25881904510252063,0,0,1,1,1,0,0,0,0
457.6,3,1,0,51,1,24,6.128178370423804,0.7071067811865476,0.7071067811865476,1,0,0,2,0,0,1,0,0
166.88,7,0,0,45,5,46,5.12324943846539,0.9659258262890683,-0.25881904510252063,0,1,0,1,0,0,0,0,1
214.38,5,0,0,38,2,59,5.372403909900735,0.9659258262890683,0.25881904510252074,1,0,1,2,1,0,0,0,0
318.2,20,0,0,99,3,39,5.765817865575654,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
209.5,16,0,0,84,3,64,5.349485653122436,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,1
141.14,3,0,0,79,0,58,4.956812487398749,0.7071067811865476,0.7071067811865476,1,0,0,1,0,0,1,0,0
193.05,1,0,0,26,1,55,5.268115857814915,0.25881904510252074,0.9659258262890683,1,0,1,2,0,0,1,0,0
47.07,3,0,0,25,1,36,3.8726582819058692,0.7071067811865476,0.7071067811865476,1,0,1,2,0,0,1,0,0
199.96,14,0,0,36,1,65,5.303105883279834,-0.4999999999999997,-0.8660254037844388,0,0,1,1,0,0,1,0,0
120.46,10,0,0,38,1,39,4.799584990469429,0.49999999999999994,-0.8660254037844387,0,0,1,1,0,1,0,0,0
282.61,8,0,0,73,1,21,5.647600054967209,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0
52.34,7,1,0,63,0,57,3.9766865187538682,0.9659258262890683,-0.25881904510252063,0,0,0,1,1,0,0,0,0
938.66,17,0,0,87,1,43,6.845518107706398,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,1
55.05,16,0,0,74,1,37,4.026244149518169,-0.8660254037844385,-0.5000000000000004,0,0,0,0,1,0,0,0,0
8.08,8,0,0,38,2,57,2.206074192613202,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0,1
630.1,12,0,1,77,2,45,6.447464328590194,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,1
17.06,16,0,0,70,3,19,2.8936995479888394,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0
103.1,20,0,0,79,2,28,4.645351975620923,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,1,0,0
259.36,12,0,0,51,3,56,5.562065288704186,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,1
6.26,23,0,0,33,1,44,1.9823798288367047,-0.25881904510252157,0.9659258262890681,0,0,1,1,1,0,0,0,0
208.01,9,0,0,67,3,43,5.3423820977101375,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,1
30.08,6,0,0,72,1,56,3.436564525499447,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0
211.33,2,0,0,40,0,55,5.358141668193703,0.49999999999999994,0.8660254037844387,1,0,0,1,0,1,0,0,0
133.27,21,1,1,58,1,48,4.899852698084617,-0.7071067811865477,0.7071067811865474,0,0,0,2,0,0,1,0,0
172.39,14,1,0,77,3,42,5.155543392556582,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,1,0
24.26,19,0,1,52,1,41,3.229222116922345,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,1,0,0,0
69.12,2,0,0,56,0,56,4.250208060053033,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,1,0,0
40.43,14,0,1,46,0,66,3.7240052560893107,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,1
299.04,17,0,0,65,1,18,5.703915799101436,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0
42.18,21,0,0,70,1,30,3.7653774250866614,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,1
20.05,23,0,1,86,1,40,3.0469005601283903,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,1,0,0,0
606.71,7,0,0,66,5,33,6.409697794493825,0.9659258262890683,-0.25881904510252063,0,1,0,1,0,0,0,0,1
20.11,6,0,0,90,2,43,3.0497468618602293,1.0,6.123233995736766e-17,0,0,0,0,0,0,1,0,0
26.19,1,0,0,26,0,64,3.3028492586443794,0.25881904510252074,0.9659258262890683,1,0,1,2,0,0,1,0,0
67.64,13,0,1,94,1,64,4.228875455179707,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,1,0,0,0
49.11,17,0,0,53,1,43,3.914220588971633,-0.9659258262890683,-0.25881904510252063,0,0,0,0,1,0,0,0,0
72.08,13,0,0,57,3,19,4.291554731509806,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,0,0,0
53.27,17,0,0,63,3,48,3.9939715880753135,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0
177.98,20,0,0,65,2,34,5.1872740677547124,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0
415.84,8,0,1,79,2,45,6.032702455124227,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,1
171.84,18,0,0,53,2,21,5.152366311063733,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0,0,0,0
565.54,8,0,0,78,1,35,6.33954768697801,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,1,0,0
516.78,15,0,0,60,2,38,6.249550441619756,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0
92.06,20,0,0,70,1,68,4.533244446416503,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
29.98,2,0,0,75,1,20,3.4333418349887226,0.49999999999999994,0.8660254037844387,1,0,0,1,0,0,0,1,0
262.39,4,0,0,34,1,35,5.573635823516355,0.8660254037844386,0.5000000000000001,1,0,1,2,0,0,1,0,0
595.88,8,0,0,96,2,23,6.391716088163259,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0
69.86,19,0,0,43,2,32,4.260706099437326,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,1
111.09,22,0,0,61,3,27,4.719302120033004,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,1
155.13,5,0,0,32,3,46,5.050688993553429,0.9659258262890683,0.25881904510252074,1,0,1,2,1,0,0,0,0
356.66,18,0,0,60,3,18,5.87958281445989,-1.0,-1.8369701987210297e-16,0,0,0,0,0,1,0,0,0
451.12,20,0,0,72,1,64,6.113947631322531,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0
63.7,13,0,0,78,5,57,4.169761201506855,-0.2588190451025208,-0.9659258262890683,0,1,0,1,0,1,0,0,0
385.43,7,0,0,74,1,41,5.956950739076106,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0
77.58,9,0,0,69,2,50,4.364117214130314,0.7071067811865476,-0.7071067811865475,0,0,0,0,1,0,0,0,0
93.9,0,0,0,56,0,21,4.552823705615882,0.0,1.0,1,0,0,1,0,0,1,0,0
119.75,10,0,0,67,1,33,4.793722292532682,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0,0,0,0
193.92,5,0,0,26,3,68,5.272589217975305,0.9659258262890683,0.25881904510252074,1,0,1,2,0,0,1,0,0
49.59,8,0,0,79,1,34,3.923753928303845,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0
7.37,23,0,0,38,3,42,2.124653884501384,-0.25881904510252157,0.9659258262890681,0,0,1,1,0,0,0,1,0
249.28,4,0,0,82,1,23,5.522580291130163,0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,1
83.44,13,0,0,58,1,23,4.43604122298012,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,1
12.15,14,0,0,65,2,18,2.5764217586237734,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0
244.05,20,0,0,44,2,60,5.501462271355557,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1
218.3,10,0,0,48,1,53,5.390440655423842,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0
98.9,10,1,0,76,2,37,4.604169685654508,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,1,0,0
251.93,13,0,0,40,2,60,5.533112770602694,-0.2588190451025208,-0.9659258262890683,0,0,0,0,1,0,0,0,0
64.58,15,0,0,53,1,26,4.1832707714165025,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,1
294.86,8,0,0,53,4,53,5.68988636946409,0.8660254037844387,-0.4999999999999998,0,1,0,1,0,0,1,0,0
214.72,12,0,0,47,4,68,5.373981270469026,1.2246467991473532e-16,-1.0,0,1,0,1,0,1,0,0,0
53.86,3,0,0,79,2,65,4.004784485509457,0.7071067811865476,0.7071067811865476,1,0,0,1,0,1,0,0,0
7.12,5,1,0,87,1,60,2.0943301541735866,0.9659258262890683,0.25881904510252074,1,0,0,2,0,1,0,0,0
10.77,15,0,0,57,3,23,2.4655539212721855,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,1,0
172.57,20,0,0,88,1,56,5.1565809762327905,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,1
36.71,8,0,1,73,1,43,3.6299253112702656,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,1,0
